Keyword,TEDLIUM_SampleID,TEDLIUM_SET,MSWC_AudioID
environments,9191,train,environments/common_voice_en_21305813.opus
months,9192,train,months/common_voice_en_18770787.opus
space,9193,train,space/common_voice_en_38025.opus
can,9194,train,can/common_voice_en_22346000.opus
generally,9195,train,generally/common_voice_en_21328652.opus
areas,9196,train,areas/common_voice_en_18709593.opus
picture,9197,train,picture/common_voice_en_599454.opus
thousand,9198,train,thousand/common_voice_en_207042.opus
where,9199,train,where/common_voice_en_625187.opus
flooding,9200,train,flooding/common_voice_en_20670648.opus
again,9201,train,again/common_voice_en_33971.opus
water,9202,train,water/common_voice_en_18094956.opus
tied,9203,train,tied/common_voice_en_21143726.opus
give,9204,train,give/common_voice_en_663506.opus
over,9205,train,over/common_voice_en_88124.opus
like,9206,train,like/common_voice_en_216222.opus
consequence,9207,train,consequence/common_voice_en_20227851.opus
just,9208,train,just/common_voice_en_18512141.opus
that,9209,train,that/common_voice_en_100015.opus
livestock,9210,train,livestock/common_voice_en_19180111.opus
and,9211,train,and/common_voice_en_20005331.opus
soil,9212,train,soil/common_voice_en_21876467.opus
from,9213,train,from/common_voice_en_17254809.opus
you,9214,train,you/common_voice_en_98382.opus
grew,9215,train,grew/common_voice_en_19026407.opus
were,9216,train,were/common_voice_en_81752.opus
and,9217,train,and/common_voice_en_4096841.opus
news,9218,train,news/common_voice_en_21690391.opus
the,9219,train,the/common_voice_en_20513311__2.opus
journey,9220,train,journey/common_voice_en_20258450.opus
and,9221,train,and/common_voice_en_18638264.opus
was,9222,train,was/common_voice_en_20818445.opus
young,9223,train,young/common_voice_en_218251.opus
sooner,9224,train,sooner/common_voice_en_17957577.opus
protect,9225,train,protect/common_voice_en_21380392.opus
park,9226,train,park/common_voice_en_19676525.opus
that,9227,train,that/common_voice_en_18575172.opus
involved,9228,train,involved/common_voice_en_682403.opus
research,9229,train,research/common_voice_en_20001520.opus
land,9230,train,land/common_voice_en_55226.opus
decision,9231,train,decision/common_voice_en_20991830.opus
dynamite,9232,train,dynamite/common_voice_en_486735.opus
the,9233,train,the/common_voice_en_147998.opus
got,9234,train,got/common_voice_en_77240.opus
greatest,9235,train,greatest/common_voice_en_44999.opus
absolutely,9236,train,absolutely/common_voice_en_614321.opus
solutions,9237,train,solutions/common_voice_en_22183390.opus
got,9238,train,got/common_voice_en_584952.opus
africa,9239,train,africa/common_voice_en_76432.opus
this,9240,train,this/common_voice_en_20680014.opus
explanation,9241,train,explanation/common_voice_en_634975.opus
arid,9242,train,arid/common_voice_en_21869614.opus
looking,9243,train,looking/common_voice_en_670432.opus
the,9244,train,the/common_voice_en_8716.opus
research,9245,train,research/common_voice_en_18297329.opus
situation,9246,train,situation/common_voice_en_22058354.opus
which,9247,train,which/common_voice_en_500435.opus
processes,9248,train,processes/common_voice_en_19111321.opus
what,9249,train,what/common_voice_en_667358.opus
has,9250,train,has/common_voice_en_504512.opus
have,9251,train,have/common_voice_en_490752.opus
one,9252,train,one/common_voice_en_162180.opus
than,9253,train,than/common_voice_en_20006825.opus
it's,9254,train,it’s/common_voice_en_502640.opus
the,9255,train,the/common_voice_en_590518.opus
the,9256,train,the/common_voice_en_614996.opus
land,9257,train,land/common_voice_en_20043184.opus
was,9258,train,was/common_voice_en_18706762.opus
beginning,9259,train,beginning/common_voice_en_18645281.opus
that,9260,train,that/common_voice_en_636362.opus
the,9261,train,the/common_voice_en_1662913__2.opus
numbers,9262,train,numbers/common_voice_en_22467074.opus
the,9263,train,the/common_voice_en_907__2.opus
their,9264,train,their/common_voice_en_20598544.opus
prevented,9265,train,prevented/common_voice_en_18628271.opus
has,9266,train,has/common_voice_en_20650097.opus
this,9267,train,this/common_voice_en_18497407.opus
has,9268,train,has/common_voice_en_20089391.opus
season,9269,train,season/common_voice_en_19569660.opus
that,9270,train,that/common_voice_en_214665.opus
next,9271,train,next/common_voice_en_2378853.opus
process,9272,train,process/common_voice_en_19532140.opus
releasing,9273,train,releasing/common_voice_en_19982456.opus
prevent,9274,train,prevent/common_voice_en_550301.opus
that,9275,train,that/common_voice_en_635322.opus
more,9276,train,more/common_voice_en_64097.opus
pollutants,9277,train,pollutants/common_voice_en_20961326.opus
every,9278,train,every/common_voice_en_633536.opus
grasslands,9279,train,grasslands/common_voice_en_19694492.opus
the,9280,train,the/common_voice_en_18703810.opus
grow,9281,train,grow/common_voice_en_18326343.opus
has,9282,train,has/common_voice_en_20234385.opus
causing,9283,train,causing/common_voice_en_19100148.opus
what,9284,train,what/common_voice_en_643783.opus
going,9285,train,going/common_voice_en_104201.opus
only,9286,train,only/common_voice_en_658184.opus
option,9287,train,option/common_voice_en_18305505.opus
and,9288,train,and/common_voice_en_22120439.opus
mimic,9289,train,mimic/common_voice_en_21721416.opus
other,9290,train,other/common_voice_en_18007017.opus
that,9291,train,that/common_voice_en_213623.opus
heavily,9292,train,heavily/common_voice_en_21277176.opus
that,9293,train,that/common_voice_en_17274797.opus
covering,9294,train,covering/common_voice_en_17785747.opus
dung,9295,train,dung/common_voice_en_20092983.opus
gardeners,9296,train,gardeners/common_voice_en_18460443.opus
ready,9297,train,ready/common_voice_en_181333.opus
grow,9298,train,grow/common_voice_en_511938.opus
that,9299,train,that/common_voice_en_637209.opus
change,9300,train,change/common_voice_en_20530261__2.opus
real,9301,train,real/common_voice_en_18751926.opus
thousand,9302,train,thousand/common_voice_en_19976827.opus
had,9303,train,had/common_voice_en_693923.opus
had,9304,train,had/common_voice_en_485658.opus
more,9305,train,more/common_voice_en_626738.opus
been,9306,train,been/common_voice_en_21014321.opus
this,9307,train,this/common_voice_en_20162761.opus
anybody,9308,train,anybody/common_voice_en_171966.opus
that,9309,train,that/common_voice_en_15733372.opus
address,9310,train,address/common_voice_en_18545880.opus
together,9311,train,together/common_voice_en_571631.opus
friendly,9312,train,friendly/common_voice_en_677765.opus
where,9313,train,where/common_voice_en_16123272.opus
some,9314,train,some/common_voice_en_17407225.opus
zimbabwe,9315,train,zimbabwe/common_voice_en_21158263.opus
from,9316,train,from/common_voice_en_18180023.opus
food,9317,train,food/common_voice_en_501002.opus
land,9318,train,land/common_voice_en_22225572.opus
healthy,9319,train,healthy/common_voice_en_20947146.opus
fine,9320,train,fine/common_voice_en_17444677.opus
wildlife,9321,train,wildlife/common_voice_en_92092.opus
fear,9322,train,fear/common_voice_en_18593533.opus
goats,9323,train,goats/common_voice_en_21252759.opus
and,9324,train,and/common_voice_en_194747.opus
animals,9325,train,animals/common_voice_en_18845895.opus
this,9326,train,this/common_voice_en_17272170.opus
got,9327,train,got/common_voice_en_600311.opus
had,9328,train,had/common_voice_en_32068.opus
again,9329,train,again/common_voice_en_17746557.opus
are,9330,train,are/common_voice_en_22432768.opus
change,9331,train,change/common_voice_en_19314052.opus
helping,9332,train,helping/common_voice_en_98652.opus
the,9333,train,the/common_voice_en_624471.opus
grassland,9334,train,grassland/common_voice_en_18995936.opus
change,9335,train,change/common_voice_en_218756.opus
using,9336,train,using/common_voice_en_21380358.opus
more,9337,train,more/common_voice_en_19942532.opus
that,9338,train,that/common_voice_en_18811532.opus
documented,9339,train,documented/common_voice_en_19692090.opus
one,9340,train,one/common_voice_en_22187229.opus
nature,9341,train,nature/common_voice_en_21108439.opus
have,9342,train,have/common_voice_en_19422819.opus
have,9343,train,have/common_voice_en_1479934.opus
that,9344,train,that/common_voice_en_573707__2.opus
remind,9345,train,remind/common_voice_en_663564.opus
from,9346,train,from/common_voice_en_19984008.opus
doing,9347,train,doing/common_voice_en_583641__2.opus
and,9348,train,and/common_voice_en_212644__2.opus
fuels,9349,train,fuels/common_voice_en_18606634.opus
are,9350,train,are/common_voice_en_19627508.opus
are,9351,train,are/common_voice_en_644807.opus
reverse,9352,train,reverse/common_voice_en_21995204.opus
are,9353,train,are/common_voice_en_19757084.opus
hectares,9354,train,hectares/common_voice_en_15733502.opus
you,9355,train,you/common_voice_en_17809353.opus
and,9356,train,and/common_voice_en_188727.opus
i've,9357,train,i’ve/common_voice_en_553935.opus
can,9358,train,can/common_voice_en_489879.opus
and,9359,train,and/common_voice_en_20304469.opus
bring,9360,train,bring/common_voice_en_18961931.opus
only,9361,train,only/common_voice_en_22021838.opus
offered,9362,train,offered/common_voice_en_19767489.opus
one,9363,train,one/common_voice_en_17266038.opus
number,9364,train,number/common_voice_en_20691871.opus
blog,9365,train,blog/common_voice_en_19864749.opus
with,9366,train,with/common_voice_en_137677.opus
harsh,9367,train,harsh/common_voice_en_18340027.opus
ago,9368,train,ago/common_voice_en_17725973.opus
electric,9369,train,electric/common_voice_en_20694285.opus
truth,9370,train,truth/common_voice_en_541024.opus
did,9371,train,did/common_voice_en_18124994.opus
canadian,9372,train,canadian/common_voice_en_20489945.opus
system,9373,train,system/common_voice_en_17344737.opus
seven,9374,train,seven/common_voice_en_21378717.opus
finally,9375,train,finally/common_voice_en_629282.opus
see,9376,train,see/common_voice_en_73433.opus
the,9377,train,the/common_voice_en_615018__2.opus
we've,9378,train,we’ve/common_voice_en_20460530.opus
get,9379,train,get/common_voice_en_629675.opus
ten,9380,train,ten/common_voice_en_21601037.opus
started,9381,train,started/common_voice_en_19567794.opus
for,9382,train,for/common_voice_en_411655.opus
left,9383,train,left/common_voice_en_47664.opus
walking,9384,train,walking/common_voice_en_18114640.opus
herself,9385,train,herself/common_voice_en_18561665.opus
you,9386,train,you/common_voice_en_17762818.opus
consideration,9387,train,consideration/common_voice_en_21920657.opus
wanted,9388,train,wanted/common_voice_en_512918.opus
and,9389,train,and/common_voice_en_19611883.opus
sign,9390,train,sign/common_voice_en_22652.opus
shop,9391,train,shop/common_voice_en_518875.opus
they,9392,train,they/common_voice_en_20742787.opus
was,9393,train,was/common_voice_en_22166301.opus
had,9394,train,had/common_voice_en_493185.opus
what,9395,train,what/common_voice_en_17263296.opus
hip,9396,train,hip/common_voice_en_210542.opus
gonna,9397,train,gonna/common_voice_en_18235837.opus
all,9398,train,all/common_voice_en_5559352.opus
appointment,9399,train,appointment/common_voice_en_21229747.opus
the,9400,train,the/common_voice_en_405544.opus
could,9401,train,could/common_voice_en_19347717.opus
away,9402,train,away/common_voice_en_28261.opus
back,9403,train,back/common_voice_en_184312.opus
how,9404,train,how/common_voice_en_180997.opus
hated,9405,train,hated/common_voice_en_20179095.opus
that,9406,train,that/common_voice_en_17278097.opus
unknown,9407,train,unknown/common_voice_en_19696972.opus
god,9408,train,god/common_voice_en_526548.opus
thought,9409,train,thought/common_voice_en_141478.opus
and,9410,train,and/common_voice_en_17392572.opus
eighth,9411,train,eighth/common_voice_en_20956310.opus
called,9412,train,called/common_voice_en_22051154.opus
him,9413,train,him/common_voice_en_94625.opus
that,9414,train,that/common_voice_en_21566599.opus
philips,9415,train,philips/common_voice_en_20103740.opus
the,9416,train,the/common_voice_en_78525.opus
switched,9417,train,switched/common_voice_en_19158300.opus
was,9418,train,was/common_voice_en_19773570.opus
you,9419,train,you/common_voice_en_518425.opus
think,9420,train,think/common_voice_en_613982.opus
you,9421,train,you/common_voice_en_69524.opus
know,9422,train,know/common_voice_en_68838.opus
and,9423,train,and/common_voice_en_22013711.opus
made,9424,train,made/common_voice_en_20457727.opus
three,9425,train,three/common_voice_en_20466392.opus
really,9426,train,really/common_voice_en_18007905.opus
what,9427,train,what/common_voice_en_695193.opus
works,9428,train,works/common_voice_en_19887443.opus
revolve,9429,train,revolve/common_voice_en_19676011.opus
but,9430,train,but/common_voice_en_17777075.opus
really,9431,train,really/common_voice_en_332719.opus
when,9432,train,when/common_voice_en_39133.opus
past,9433,train,past/common_voice_en_606031.opus
can,9434,train,can/common_voice_en_22352442.opus
trace,9435,train,trace/common_voice_en_21179474.opus
was,9436,train,was/common_voice_en_17441316.opus
line,9437,train,line/common_voice_en_18340518.opus
capturing,9438,train,capturing/common_voice_en_22220070.opus
this,9440,train,this/common_voice_en_19725195.opus
then,9441,train,then/common_voice_en_57528.opus
myself,9442,train,myself/common_voice_en_619091.opus
there,9443,train,there/common_voice_en_127592.opus
like,9444,train,like/common_voice_en_477207.opus
was,9445,train,was/common_voice_en_19091202.opus
the,9446,train,the/common_voice_en_19616559.opus
moment,9447,train,moment/common_voice_en_17867195.opus
unknowingly,9449,train,unknowingly/common_voice_en_21470099.opus
the,9450,train,the/common_voice_en_170359__2.opus
the,9451,train,the/common_voice_en_139132.opus
you,9452,train,you/common_voice_en_129643.opus
there,9453,train,there/common_voice_en_573068.opus
